Date,Price
23/02/2025,"67,7"
24/02/2025,"67,88"
25/02/2025,"67,83"
26/02/2025,"66,89"
27/02/2025,                 65.25
28/02/2025,                 66.60
01/03/2025,0
02/03/2025,0
03/05/2025,63.67
03/04/2025,63.24
03/03/2025,65.51
05/03/2025,63.67
