Date,Cotton
2019-12-17,66.44
2019-12-18,66.74
2019-12-19,67.58
2019-12-20,67.96
2019-12-21,68.16
2019-12-22,68.38
2019-12-23,68.61
2019-12-24,68.7
2019-12-25,68.72
2019-12-26,68.7
2019-12-27,68.92
2019-12-28,69.11
2019-12-29,69.31
2019-12-30,69.56
2019-12-31,69.05
2020-01-01,69.18
2020-01-02,69.27
2020-01-03,69.2
2020-01-04,69.49
2020-01-05,69.74
2020-01-06,70.04
2020-01-07,69.83
2020-01-08,69.96
2020-01-09,70.69
2020-01-10,71.31
2020-01-11,71.35
2020-01-12,71.43
2020-01-13,71.53
2020-01-14,71.38
2020-01-15,70.32
2020-01-16,70.22
2020-01-17,71.25
2020-01-18,70.71
2020-01-19,70.27
2020-01-20,69.84
2020-01-21,69.24
2020-01-22,71.13
2020-01-23,70.03
2020-01-24,69.4
2020-01-25,69.49
2020-01-26,69.53
2020-01-27,69.51
2020-01-28,70.36
2020-01-29,70.06
2020-01-30,69.05
2020-01-31,67.5
2020-02-01,67.37
2020-02-02,67.13
2020-02-03,66.84
2020-02-04,67.35
2020-02-05,67.51
2020-02-06,67.91
2020-02-07,67.75
2020-02-08,67.91
2020-02-09,68.05
2020-02-10,68.19
2020-02-11,68.23
2020-02-12,68.58
2020-02-13,67.75
2020-02-14,67.41
2020-02-15,67.56
2020-02-16,67.68
2020-02-17,67.79
2020-02-18,67.87
2020-02-19,68.48
2020-02-20,68.75
2020-02-21,68.93
2020-02-22,68.41
2020-02-23,67.94
2020-02-24,67.53
2020-02-25,66.33
2020-02-26,65.55
2020-02-27,62.6
2020-02-28,61.59
2020-02-29,62.28
2020-03-01,62.83
2020-03-02,63.48
2020-03-03,62.75
2020-03-04,62.96
2020-03-05,63.53
2020-03-06,62.97
2020-03-07,62.46
2020-03-08,61.94
2020-03-09,61.39
2020-03-10,61.41
2020-03-11,61.55
2020-03-12,59.7
2020-03-13,60.49
2020-03-14,59.85
2020-03-15,59.31
2020-03-16,58.8
2020-03-17,57.92
2020-03-18,56.64
2020-03-19,54.93
2020-03-20,53.68
2020-03-21,53.25
2020-03-22,52.75
2020-03-23,52.15
2020-03-24,52.89
2020-03-25,53.44
2020-03-26,52.78
2020-03-27,51.33
2020-03-28,51.2
2020-03-29,50.97
2020-03-30,50.7
2020-03-31,51.13
2020-04-01,48.41
2020-04-02,49.99
2020-04-03,50.98
2020-04-04,51.63
2020-04-05,52.31
2020-04-06,53.05
2020-04-07,52.9
2020-04-08,53.84
2020-04-09,54.37
2020-04-10,53.91
2020-04-11,53.53
2020-04-12,53.15
2020-04-13,52.76
2020-04-14,52.51
2020-04-15,52.75
2020-04-16,52.79
2020-04-17,52.77
2020-04-18,53.19
2020-04-19,53.57
2020-04-20,54.03
2020-04-21,53.31
2020-04-22,56.28
2020-04-23,56.88
2020-04-24,54.93
2020-04-25,54.75
2020-04-26,54.44
2020-04-27,53.93
2020-04-28,56.18
2020-04-29,58.02
2020-04-30,58.06
2020-05-01,56.56
2020-05-02,56.07
2020-05-03,55.52
2020-05-04,55.0
2020-05-05,53.91
2020-05-06,54.83
2020-05-07,55.39
2020-05-08,56.27
2020-05-09,56.39
2020-05-10,56.57
2020-05-11,56.63
2020-05-12,58.34
2020-05-13,57.46
2020-05-14,57.85
2020-05-15,58.25
2020-05-16,58.11
2020-05-17,58.01
2020-05-18,57.8
2020-05-19,59.2
2020-05-20,58.21
2020-05-21,58.06
2020-05-22,57.61
2020-05-23,57.8
2020-05-24,57.94
2020-05-25,58.08
2020-05-26,58.23
2020-05-27,58.34
2020-05-28,57.57
2020-05-29,57.59
2020-05-30,58.44
2020-05-31,59.23
2020-06-01,60.06
2020-06-02,60.37
2020-06-03,60.48
2020-06-04,60.0
2020-06-05,61.79
2020-06-06,61.36
2020-06-07,61.08
2020-06-08,60.81
2020-06-09,60.52
2020-06-10,60.51
2020-06-11,60.02
2020-06-12,59.84
2020-06-13,59.6
2020-06-14,59.36
2020-06-15,59.01
2020-06-16,60.07
2020-06-17,61.34
2020-06-18,61.17
2020-06-19,61.56
2020-06-20,61.88
2020-06-21,62.2
2020-06-22,62.52
2020-06-23,63.04
2020-06-24,61.66
2020-06-25,61.81
2020-06-26,60.55
2020-06-27,60.33
2020-06-28,60.05
2020-06-29,59.62
2020-06-30,60.98
2020-07-01,62.58
2020-07-02,63.05
2020-07-03,63.03
2020-07-04,63.05
2020-07-05,63.07
2020-07-06,63.07
2020-07-07,63.24
2020-07-08,64.66
2020-07-09,63.34
2020-07-10,64.71
2020-07-11,64.29
2020-07-12,63.99
2020-07-13,63.75
2020-07-14,62.69
2020-07-15,62.59
2020-07-16,62.88
2020-07-17,62.01
2020-07-18,62.39
2020-07-19,62.67
2020-07-20,62.99
2020-07-21,62.91
2020-07-22,62.74
2020-07-23,61.68
2020-07-24,59.96
2020-07-25,60.3
2020-07-26,60.48
2020-07-27,60.69
2020-07-28,60.59
2020-07-29,61.03
2020-07-30,62.82
2020-07-31,62.3
2020-08-01,62.75
2020-08-02,63.14
2020-08-03,63.53
2020-08-04,63.93
2020-08-05,64.36
2020-08-06,64.41
2020-08-07,61.88
2020-08-08,62.18
2020-08-09,62.28
2020-08-10,62.34
2020-08-11,63.03
2020-08-12,61.84
2020-08-13,62.43
2020-08-14,62.29
2020-08-15,62.4
2020-08-16,62.5
2020-08-17,62.62
2020-08-18,62.39
2020-08-19,63.21
2020-08-20,63.92
2020-08-21,63.73
2020-08-22,64.22
2020-08-23,64.67
2020-08-24,65.16
2020-08-25,64.98
2020-08-26,64.98
2020-08-27,64.76
2020-08-28,64.37
2020-08-29,64.41
2020-08-30,64.42
2020-08-31,64.41
2020-09-01,64.66
2020-09-02,64.18
2020-09-03,63.56
2020-09-04,64.12
2020-09-05,63.85
2020-09-06,63.64
2020-09-07,63.43
2020-09-08,63.19
2020-09-09,63.35
2020-09-10,63.96
2020-09-11,64.06
2020-09-12,64.53
2020-09-13,64.97
2020-09-14,65.46
2020-09-15,65.39
2020-09-16,64.97
2020-09-17,64.35
2020-09-18,64.16
2020-09-19,64.03
2020-09-20,63.89
2020-09-21,63.74
2020-09-22,63.84
2020-09-23,63.76
2020-09-24,63.97
2020-09-25,64.66
2020-09-26,64.53
2020-09-27,64.45
2020-09-28,64.4
2020-09-29,64.0
2020-09-30,64.49
2020-10-01,64.61
2020-10-02,64.52
2020-10-03,64.62
2020-10-04,64.7
2020-10-05,64.73
2020-10-06,65.56
2020-10-07,66.29
2020-10-08,66.19
2020-10-09,67.64
2020-10-10,67.83
2020-10-11,68.11
2020-10-12,68.37
2020-10-13,68.83
2020-10-14,68.93
2020-10-15,69.22
2020-10-16,69.92
2020-10-17,70.3
2020-10-18,70.71
2020-10-19,71.16
2020-10-20,71.02
2020-10-21,71.04
2020-10-22,71.94
2020-10-23,71.29
2020-10-24,71.59
2020-10-25,71.83
2020-10-26,72.11
2020-10-27,72.03
2020-10-28,70.17
2020-10-29,69.82
2020-10-30,68.92
2020-10-31,68.94
2020-11-01,68.9
2020-11-02,68.73
2020-11-03,70.24
2020-11-04,70.23
2020-11-05,70.07
2020-11-06,68.62
2020-11-07,69.16
2020-11-08,69.56
2020-11-09,70.0
2020-11-10,69.85
2020-11-11,69.28
2020-11-12,68.48
2020-11-13,68.46
2020-11-14,68.83
2020-11-15,69.17
2020-11-16,69.57
2020-11-17,69.11
2020-11-18,69.68
2020-11-19,69.32
2020-11-20,70.88
2020-11-21,71.22
2020-11-22,71.64
2020-11-23,72.15
2020-11-24,71.53
2020-11-25,70.8
2020-11-26,71.25
2020-11-27,71.68
2020-11-28,71.28
2020-11-29,70.95
2020-11-30,70.59
2020-12-01,70.59
2020-12-02,69.99
2020-12-03,69.42
2020-12-04,69.86
2020-12-05,70.1
2020-12-06,70.35
2020-12-07,70.63
2020-12-08,70.18
2020-12-09,73.05
2020-12-10,74.26
2020-12-11,74.08
2020-12-12,74.31
2020-12-13,74.52
2020-12-14,74.67
2020-12-15,75.59
2020-12-16,75.65
2020-12-17,77.19
2020-12-18,77.16
2020-12-19,76.34
2020-12-20,75.59
2020-12-21,74.76
2020-12-22,74.82
2020-12-23,76.14
2020-12-24,76.2
2020-12-25,76.17
2020-12-26,76.18
2020-12-27,76.17
2020-12-28,76.35
2020-12-29,77.01
2020-12-30,77.97
2020-12-31,78.12
2021-01-01,78.35
2021-01-02,78.59
2021-01-03,78.82
2021-01-04,78.97
2021-01-05,80.35
2021-01-06,80.06
2021-01-07,79.76
2021-01-08,79.77
2021-01-09,80.03
2021-01-10,80.27
2021-01-11,80.43
2021-01-12,81.7
2021-01-13,80.92
2021-01-14,81.15
2021-01-15,80.7
2021-01-16,80.85
2021-01-17,80.96
2021-01-18,81.07
2021-01-19,81.15
2021-01-20,81.59
2021-01-21,82.57
2021-01-22,81.56
2021-01-23,81.85
2021-01-24,82.06
2021-01-25,82.33
2021-01-26,81.71
2021-01-27,80.84
2021-01-28,79.93
2021-01-29,80.64
2021-01-30,80.42
2021-01-31,80.26
2021-02-01,80.03
2021-02-02,80.69
2021-02-03,80.99
2021-02-04,84.28
2021-02-05,82.74
2021-02-06,83.4
2021-02-07,83.91
2021-02-08,84.28
2021-02-09,86.93
2021-02-10,84.67
2021-02-11,86.41
2021-02-12,87.27
2021-02-13,87.44
2021-02-14,87.67
2021-02-15,87.89
2021-02-16,88.12
2021-02-17,88.36
2021-02-18,88.73
2021-02-19,88.95
2021-02-20,89.62
2021-02-21,90.26
2021-02-22,90.91
2021-02-23,91.37
2021-02-24,92.33
2021-02-25,88.24
2021-02-26,87.82
2021-02-27,88.66
2021-02-28,89.39
2021-03-01,90.26
2021-03-02,89.44
2021-03-03,86.9
2021-03-04,85.59
2021-03-05,86.21
2021-03-06,86.28
2021-03-07,86.37
2021-03-08,86.77
2021-03-09,82.77
2021-03-10,85.22
2021-03-11,88.35
2021-03-12,87.56
2021-03-13,87.3
2021-03-14,87.03
2021-03-15,86.72
2021-03-16,86.92
2021-03-17,86.51
2021-03-18,85.45
2021-03-19,84.68
2021-03-20,84.67
2021-03-21,84.6
2021-03-22,84.62
2021-03-23,83.53
2021-03-24,82.44
2021-03-25,78.44
2021-03-26,80.38
2021-03-27,80.34
2021-03-28,80.42
2021-03-29,80.49
2021-03-30,80.64
2021-03-31,80.88
2021-04-01,77.95
2021-04-02,78.12
2021-04-03,78.08
2021-04-04,78.03
2021-04-05,77.88
2021-04-06,79.22
2021-04-07,79.5
2021-04-08,81.41
2021-04-09,82.4
2021-04-10,81.62
2021-04-11,80.98
2021-04-12,80.14
2021-04-13,81.82
2021-04-14,84.2
2021-04-15,85.02
2021-04-16,83.71
2021-04-17,83.63
2021-04-18,83.48
2021-04-19,83.26
2021-04-20,83.77
2021-04-21,84.83
2021-04-22,84.64
2021-04-23,87.51
2021-04-24,87.54
2021-04-25,87.77
2021-04-26,87.86
2021-04-27,90.07
2021-04-28,88.74
2021-04-29,85.89
2021-04-30,87.43
2021-05-01,87.26
2021-05-02,87.2
2021-05-03,87.21
2021-05-04,86.17
2021-05-05,86.23
2021-05-06,89.48
2021-05-07,89.66
2021-05-08,89.21
2021-05-09,88.83
2021-05-10,88.47
2021-05-11,87.75
2021-05-12,88.23
2021-05-13,84.98
2021-05-14,82.43
2021-05-15,82.57
2021-05-16,82.51
2021-05-17,82.32
2021-05-18,84.01
2021-05-19,82.92
2021-05-20,81.53
2021-05-21,82.82
2021-05-22,82.76
2021-05-23,82.78
2021-05-24,82.82
2021-05-25,82.71
2021-05-26,82.44
2021-05-27,82.61
2021-05-28,82.12
2021-05-29,82.69
2021-05-30,83.19
2021-05-31,83.68
2021-06-01,84.25
2021-06-02,83.77
2021-06-03,84.21
2021-06-04,85.8
2021-06-05,85.25
2021-06-06,84.86
2021-06-07,84.36
2021-06-08,85.14
2021-06-09,86.62
2021-06-10,87.36
2021-06-11,87.0
2021-06-12,86.32
2021-06-13,85.68
2021-06-14,84.95
2021-06-15,85.28
2021-06-16,85.33
2021-06-17,84.17
2021-06-18,84.42
2021-06-19,84.31
2021-06-20,84.21
2021-06-21,84.09
2021-06-22,84.22
2021-06-23,86.46
2021-06-24,86.03
2021-06-25,86.43
2021-06-26,86.48
2021-06-27,86.55
2021-06-28,86.66
2021-06-29,86.49
2021-06-30,84.03
2021-07-01,85.01
2021-07-02,86.03
2021-07-03,86.06
2021-07-04,86.17
2021-07-05,86.28
2021-07-06,86.38
2021-07-07,86.63
2021-07-08,85.88
2021-07-09,87.99
2021-07-10,88.06
2021-07-11,88.27
2021-07-12,88.47
2021-07-13,88.77
2021-07-14,90.57
2021-07-15,89.84
2021-07-16,90.7
2021-07-17,89.48
2021-07-18,88.41
2021-07-19,87.11
2021-07-20,88.87
2021-07-21,89.09
2021-07-22,90.27
2021-07-23,90.32
2021-07-24,90.31
2021-07-25,90.32
2021-07-26,90.29
2021-07-27,90.74
2021-07-28,90.91
2021-07-29,90.76
2021-07-30,89.83
2021-07-31,89.97
2021-08-01,90.03
2021-08-02,90.07
2021-08-03,90.3
2021-08-04,90.72
2021-08-05,91.17
2021-08-06,92.42
2021-08-07,92.01
2021-08-08,91.72
2021-08-09,91.3
2021-08-10,92.74
2021-08-11,91.64
2021-08-12,93.77
2021-08-13,95.21
2021-08-14,95.03
2021-08-15,94.97
2021-08-16,94.85
2021-08-17,95.7
2021-08-18,95.52
2021-08-19,93.47
2021-08-20,93.9
2021-08-21,94.14
2021-08-22,94.38
2021-08-23,94.54
2021-08-24,95.76
2021-08-25,95.95
2021-08-26,95.36
2021-08-27,96.27
2021-08-28,95.96
2021-08-29,95.73
2021-08-30,95.61
2021-08-31,93.91
2021-09-01,94.15
2021-09-02,95.14
2021-09-03,95.62
2021-09-04,95.53
2021-09-05,95.48
2021-09-06,95.44
2021-09-07,95.41
2021-09-08,95.2
2021-09-09,94.56
2021-09-10,95.23
2021-09-11,94.93
2021-09-12,94.7
2021-09-13,94.41
2021-09-14,94.96
2021-09-15,94.67
2021-09-16,93.41
2021-09-17,93.32
2021-09-18,92.19
2021-09-19,91.14
2021-09-20,89.89
2021-09-21,91.18
2021-09-22,91.83
2021-09-23,93.31
2021-09-24,96.85
2021-09-25,97.43
2021-09-26,98.22
2021-09-27,98.91
2021-09-28,100.91
2021-09-29,103.94
2021-09-30,107.8
2021-10-01,106.53
2021-10-02,106.82
2021-10-03,107.03
2021-10-04,106.93
2021-10-05,110.93
2021-10-06,113.1
2021-10-07,113.65
2021-10-08,110.6
2021-10-09,110.38
2021-10-10,109.97
2021-10-11,109.79
2021-10-12,106.38
2021-10-13,103.86
2021-10-14,107.1
2021-10-15,107.33
2021-10-16,107.23
2021-10-17,107.18
2021-10-18,107.04
2021-10-19,107.83
2021-10-20,110.73
2021-10-21,106.14
2021-10-22,108.26
2021-10-23,108.27
2021-10-24,108.41
2021-10-25,108.54
2021-10-26,108.71
2021-10-27,110.52
2021-10-28,113.73
2021-10-29,114.85
2021-10-30,116.42
2021-10-31,117.97
2021-11-01,119.84
2021-11-02,117.25
2021-11-03,118.82
2021-11-04,116.46
2021-11-05,116.87
2021-11-06,116.82
2021-11-07,116.79
2021-11-08,116.55
2021-11-09,119.38
2021-11-10,118.68
2021-11-11,118.54
2021-11-12,117.69
2021-11-13,117.72
2021-11-14,117.69
2021-11-15,117.62
2021-11-16,117.98
2021-11-17,119.7
2021-11-18,117.59
2021-11-19,119.22
2021-11-20,118.7
2021-11-21,118.32
2021-11-22,117.71
2021-11-23,120.36
2021-11-24,120.38
2021-11-25,118.48
2021-11-26,116.6
2021-11-27,116.58
2021-11-28,116.43
2021-11-29,116.65
2021-11-30,111.65
2021-12-01,109.39
2021-12-02,108.9
2021-12-03,109.3
2021-12-04,110.19
2021-12-05,111.04
2021-12-06,112.01
2021-12-07,111.27
2021-12-08,111.55
2021-12-09,106.59
2021-12-10,106.23
2021-12-11,106.44
2021-12-12,106.59
2021-12-13,106.81
2021-12-14,105.9
2021-12-15,105.79
2021-12-16,109.68
2021-12-17,107.3
2021-12-18,106.85
2021-12-19,106.29
2021-12-20,105.54
2021-12-21,107.27
2021-12-22,108.83
2021-12-23,109.12
2021-12-24,109.88
2021-12-25,110.61
2021-12-26,111.34
2021-12-27,112.28
2021-12-28,110.05
2021-12-29,112.99
2021-12-30,114.34
2021-12-31,112.6
2022-01-01,113.17
2022-01-02,113.63
2022-01-03,113.23
2022-01-04,116.39
2022-01-05,116.28
2022-01-06,114.72
2022-01-07,115.12
2022-01-08,115.16
2022-01-09,115.22
2022-01-10,115.22
2022-01-11,116.02
2022-01-12,117.64
2022-01-13,116.84
2022-01-14,119.7
2022-01-15,119.96
2022-01-16,120.39
2022-01-17,120.82
2022-01-18,121.08
2022-01-19,123.95
2022-01-20,122.87
2022-01-21,120.75
2022-01-22,120.75
2022-01-23,120.6
2022-01-24,120.38
2022-01-25,120.92
2022-01-26,122.33
2022-01-27,121.63
2022-01-28,123.76
2022-01-29,124.95
2022-01-30,126.2
2022-01-31,127.57
2022-02-01,127.33
2022-02-02,126.33
2022-02-03,127.62
2022-02-04,126.74
2022-02-05,126.42
2022-02-06,126.07
2022-02-07,125.57
2022-02-08,127.15
2022-02-09,126.43
2022-02-10,125.66
2022-02-11,125.28
2022-02-12,124.5
2022-02-13,123.75
2022-02-14,122.93
2022-02-15,123.04
2022-02-16,121.91
2022-02-17,121.93
2022-02-18,122.99
2022-02-19,122.47
2022-02-20,122.06
2022-02-21,121.65
2022-02-22,121.11
2022-02-23,122.4
2022-02-24,122.59
2022-02-25,122.12
2022-02-26,122.39
2022-02-27,122.6
2022-02-28,122.57
2022-03-01,126.35
2022-03-02,122.04
2022-03-03,123.55
2022-03-04,120.2
2022-03-05,120.56
2022-03-06,120.66
2022-03-07,120.66
2022-03-08,122.17
2022-03-09,121.67
2022-03-10,116.86
2022-03-11,121.03
2022-03-12,120.06
2022-03-13,119.44
2022-03-14,118.77
2022-03-15,118.6
2022-03-16,119.8
2022-03-17,121.86
2022-03-18,126.86
2022-03-19,127.68
2022-03-20,128.8
2022-03-21,130.01
2022-03-22,130.04
2022-03-23,130.03
2022-03-24,130.9
2022-03-25,135.9
2022-03-26,136.68
2022-03-27,137.75
2022-03-28,139.07
2022-03-29,136.81
2022-03-30,139.84
2022-03-31,135.69
2022-04-01,134.55
2022-04-02,135.77
2022-04-03,136.79
2022-04-04,137.94
2022-04-05,137.53
2022-04-06,135.69
2022-04-07,133.2
2022-04-08,132.41
2022-04-09,133.54
2022-04-10,134.51
2022-04-11,135.29
2022-04-12,138.51
2022-04-13,142.77
2022-04-14,141.98
2022-04-15,142.62
2022-04-16,143.19
2022-04-17,143.75
2022-04-18,144.74
2022-04-19,139.68
2022-04-20,140.39
2022-04-21,138.59
2022-04-22,139.46
2022-04-23,140.13
2022-04-24,140.8
2022-04-25,141.41
2022-04-26,142.53
2022-04-27,146.08
2022-04-28,153.08
2022-04-29,152.33
2022-04-30,153.9
2022-05-01,155.34
2022-05-02,157.16
2022-05-03,153.33
2022-05-04,158.02
2022-05-05,152.02
2022-05-06,146.87
2022-05-07,145.8
2022-05-08,144.43
2022-05-09,142.93
2022-05-10,142.94
2022-05-11,143.6
2022-05-12,145.53
2022-05-13,145.2
2022-05-14,147.01
2022-05-15,148.67
2022-05-16,150.65
2022-05-17,148.46
2022-05-18,144.47
2022-05-19,147.7
2022-05-20,142.27
2022-05-21,142.67
2022-05-22,142.67
2022-05-23,142.75
2022-05-24,141.54
2022-05-25,145.16
2022-05-26,140.61
2022-05-27,139.42
2022-05-28,139.34
2022-05-29,139.16
2022-05-30,138.97
2022-05-31,138.98
2022-06-01,136.06
2022-06-02,139.11
2022-06-03,138.18
2022-06-04,138.05
2022-06-05,137.89
2022-06-06,137.74
2022-06-07,136.95
2022-06-08,140.62
2022-06-09,146.51
2022-06-10,145.06
2022-06-11,145.26
2022-06-12,145.37
2022-06-13,145.66
2022-06-14,143.48
2022-06-15,143.18
2022-06-16,143.53
2022-06-17,143.45
2022-06-18,143.45
2022-06-19,143.45
2022-06-20,143.44
2022-06-21,143.51
2022-06-22,143.32
2022-06-23,136.32
2022-06-24,103.76
2022-06-25,104.26
2022-06-26,102.38
2022-06-27,100.35
2022-06-28,100.12
2022-06-29,104.28
2022-06-30,103.94
2022-07-01,103.68
2022-07-02,102.56
2022-07-03,101.51
2022-07-04,100.46
2022-07-05,99.68
2022-07-06,94.69
2022-07-07,98.12
2022-07-08,102.61
2022-07-09,102.2
2022-07-10,102.16
2022-07-11,102.44
2022-07-12,98.44
2022-07-13,95.41
2022-07-14,91.41
2022-07-15,96.41
2022-07-16,97.54
2022-07-17,98.92
2022-07-18,100.42
2022-07-19,100.2
2022-07-20,100.38
2022-07-21,99.6
2022-07-22,99.43
2022-07-23,98.85
2022-07-24,98.29
2022-07-25,97.52
2022-07-26,99.69
2022-07-27,99.83
2022-07-28,102.37
2022-07-29,103.13
2022-07-30,102.12
2022-07-31,101.26
2022-08-01,100.29
2022-08-02,100.87
2022-08-03,100.36
2022-08-04,100.12
2022-08-05,101.68
2022-08-06,101.65
2022-08-07,101.73
2022-08-08,101.58
2022-08-09,104.54
2022-08-10,106.75
2022-08-11,110.44
2022-08-12,114.44
2022-08-13,116.0
2022-08-14,117.74
2022-08-15,119.44
2022-08-16,122.25
2022-08-17,118.32
2022-08-18,117.12
2022-08-19,119.75
2022-08-20,118.95
2022-08-21,118.38
2022-08-22,117.89
2022-08-23,116.26
2022-08-24,117.57
2022-08-25,117.18
2022-08-26,122.12
2022-08-27,121.72
2022-08-28,121.7
2022-08-29,122.02
2022-08-30,117.47
2022-08-31,118.29
2022-09-01,113.29
2022-09-02,108.39
2022-09-03,108.62
2022-09-04,108.46
2022-09-05,108.31
2022-09-06,108.29
2022-09-07,106.1
2022-09-08,108.32
2022-09-09,109.52
2022-09-10,109.59
2022-09-11,109.75
2022-09-12,110.21
2022-09-13,106.32
2022-09-14,107.09
2022-09-15,105.24
2022-09-16,101.24
2022-09-17,100.09
2022-09-18,98.73
2022-09-19,97.54
2022-09-20,93.54
2022-09-21,97.25
2022-09-22,96.83
2022-09-23,94.49
2022-09-24,93.17
2022-09-25,91.79
2022-09-26,90.32
2022-09-27,90.04
2022-09-28,90.44
2022-09-29,87.11
2022-09-30,93.22
2022-10-01,92.65
2022-10-02,92.54
2022-10-03,92.14
2022-10-04,96.14
2022-10-05,91.23
2022-10-06,90.9
2022-10-07,92.23
2022-10-08,90.81
2022-10-09,89.58
2022-10-10,88.23
2022-10-11,88.86
2022-10-12,84.92
2022-10-13,84.79
2022-10-14,83.15
2022-10-15,83.18
2022-10-16,83.1
2022-10-17,83.09
2022-10-18,82.29
2022-10-19,78.29
2022-10-20,77.4
2022-10-21,79.13
2022-10-22,78.08
2022-10-23,77.23
2022-10-24,76.13
2022-10-25,78.47
2022-10-26,77.82
2022-10-27,75.11
2022-10-28,72.11
2022-10-29,72.32
2022-10-30,72.29
2022-10-31,72.0
2022-11-01,75.0
2022-11-02,79.0
2022-11-03,83.0
2022-11-04,86.93
2022-11-05,86.91
2022-11-06,87.19
2022-11-07,87.49
2022-11-08,87.68
2022-11-09,86.5
2022-11-10,86.38
2022-11-11,88.2
2022-11-12,87.2
2022-11-13,86.4
2022-11-14,85.28
2022-11-15,88.74
2022-11-16,88.44
2022-11-17,87.04
2022-11-18,85.16
2022-11-19,83.95
2022-11-20,82.69
2022-11-21,81.16
2022-11-22,83.22
2022-11-23,83.94
2022-11-24,82.6
2022-11-25,81.34
2022-11-26,81.06
2022-11-27,80.71
2022-11-28,80.2
2022-11-29,81.6
2022-11-30,86.05
2022-12-01,85.93
2022-12-02,84.28
2022-12-03,84.59
2022-12-04,84.77
2022-12-05,84.94
2022-12-06,85.39
2022-12-07,82.61
2022-12-08,80.85
2022-12-09,80.95
2022-12-10,80.48
2022-12-11,80.04
2022-12-12,79.39
2022-12-13,81.63
2022-12-14,81.37
2022-12-15,81.03
2022-12-16,81.92
2022-12-17,82.71
2022-12-18,83.51
2022-12-19,84.08
2022-12-20,87.84
2022-12-21,88.3
2022-12-22,84.3
2022-12-23,85.21
2022-12-24,84.9
2022-12-25,84.66
2022-12-26,84.42
2022-12-27,84.24
2022-12-28,83.26
2022-12-29,82.64
2022-12-30,83.37
2022-12-31,83.22
2023-01-01,83.13
2023-01-02,83.04
2023-01-03,83.14
2023-01-04,80.44
2023-01-05,82.58
2023-01-06,85.68
2023-01-07,85.66
2023-01-08,85.87
2023-01-09,86.22
2023-01-10,84.76
2023-01-11,84.26
2023-01-12,82.04
2023-01-13,82.29
2023-01-14,82.46
2023-01-15,82.62
2023-01-16,82.79
2023-01-17,82.82
2023-01-18,84.81
2023-01-19,83.39
2023-01-20,86.7
2023-01-21,86.75
2023-01-22,87.01
2023-01-23,87.39
2023-01-24,86.24
2023-01-25,86.66
2023-01-26,87.5
2023-01-27,86.89
2023-01-28,86.33
2023-01-29,85.78
2023-01-30,85.1
2023-01-31,86.22
2023-02-01,85.61
2023-02-02,86.39
2023-02-03,85.43
2023-02-04,84.8
2023-02-05,84.15
2023-02-06,83.27
2023-02-07,85.63
2023-02-08,85.37
2023-02-09,85.5
2023-02-10,85.27
2023-02-11,85.4
2023-02-12,85.5
2023-02-13,85.64
2023-02-14,85.4
2023-02-15,82.55
2023-02-16,81.25
2023-02-17,80.25
2023-02-18,80.51
2023-02-19,80.68
2023-02-20,80.84
2023-02-21,80.92
2023-02-22,82.25
2023-02-23,82.41
2023-02-24,85.13
2023-02-25,84.93
2023-02-26,84.93
2023-02-27,85.0
2023-02-28,84.19
2023-03-01,84.57
2023-03-02,82.85
2023-03-03,84.37
2023-03-04,84.42
2023-03-05,84.56
2023-03-06,84.86
2023-03-07,82.89
2023-03-08,82.74
2023-03-09,82.3
2023-03-10,78.18
2023-03-11,79.42
2023-03-12,80.26
2023-03-13,81.18
2023-03-14,81.37
2023-03-15,79.11
2023-03-16,79.16
2023-03-17,77.83
2023-03-18,77.71
2023-03-19,77.5
2023-03-20,77.22
2023-03-21,77.85
2023-03-22,78.28
2023-03-23,77.58
2023-03-24,76.54
2023-03-25,77.69
2023-03-26,78.68
2023-03-27,79.52
2023-03-28,82.52
2023-03-29,82.76
2023-03-30,83.5
2023-03-31,82.78
2023-04-01,82.64
2023-04-02,82.47
2023-04-03,82.38
2023-04-04,81.05
2023-04-05,81.07
2023-04-06,83.2
2023-04-07,82.89
2023-04-08,82.75
2023-04-09,82.62
2023-04-10,82.45
2023-04-11,82.75
2023-04-12,82.45
2023-04-13,83.35
2023-04-14,82.86
2023-04-15,83.06
2023-04-16,83.22
2023-04-17,83.3
2023-04-18,84.55
2023-04-19,83.24
2023-04-20,79.24
2023-04-21,78.41
2023-04-22,78.61
2023-04-23,78.71
2023-04-24,78.98
2023-04-25,77.0
2023-04-26,76.51
2023-04-27,78.63
2023-04-28,79.03
2023-04-29,79.15
2023-04-30,79.3
2023-05-01,79.54
2023-05-02,78.6
2023-05-03,76.99
2023-05-04,79.99
2023-05-05,82.13
2023-05-06,81.79
2023-05-07,81.65
2023-05-08,81.53
2023-05-09,80.99
2023-05-10,80.76
2023-05-11,79.62
2023-05-12,80.53
2023-05-13,81.15
2023-05-14,81.78
2023-05-15,82.37
2023-05-16,83.38
2023-05-17,86.94
2023-05-18,86.66
2023-05-19,86.72
2023-05-20,86.21
2023-05-21,85.74
2023-05-22,85.32
2023-05-23,84.35
2023-05-24,81.72
2023-05-25,80.12
2023-05-26,83.35
2023-05-27,83.34
2023-05-28,83.54
2023-05-29,83.75
2023-05-30,83.99
2023-05-31,83.48
2023-06-01,86.42
2023-06-02,86.05
2023-06-03,85.64
2023-06-04,85.25
2023-06-05,84.79
2023-06-06,85.34
2023-06-07,85.01
2023-06-08,84.31
2023-06-09,84.04
2023-06-10,83.85
